"IDMEDIDA","NODO","TEMPERATURA","HUMEDAD RELATIVA","HUMEDAD DE LA TIERRA","NIVEL UV","INTENSIDAD LUMÍNICA","AÑO","MES","DIA","HORA","MINUTO"
"14321","2","31","18","4,67","0","5870","2018","6","6","6","30"
"14322","5","31","33","22,48","0","5835","2018","6","6","6","30"
"14323","2","31","17","4,83","0","5847","2018","6","6","6","31"
"14324","5","31","32","21,84","0","5818","2018","6","6","6","31"
"14325","2","31","17","4,83","0","5853","2018","6","6","6","32"
"14326","5","31","32","21,84","0","5818","2018","6","6","6","32"
"14327","2","31","17","4,83","0","5853","2018","6","6","6","33"
"14328","5","31","32","22,97","0","5824","2018","6","6","6","33"
"14329","2","31","17","4,99","0","5865","2018","6","6","6","34"
"14330","5","31","31","22,32","0","5829","2018","6","6","6","34"
"14331","2","31","17","4,99","0","5865","2018","6","6","6","35"
"14332","2","31","17","4,99","0","5882","2018","6","6","6","36"
"14333","5","31","31","21,2","0","5859","2018","6","6","6","36"
"14334","2","31","17","5,15","0","5859","2018","6","6","6","37"
"14335","5","31","31","20,88","0","5824","2018","6","6","6","37"
"14336","2","31","17","5,31","0","5853","2018","6","6","6","38"
"14337","5","31","30","21,68","0","5818","2018","6","6","6","38"
"14338","2","31","17","5,31","0","5853","2018","6","6","6","39"
"14339","5","31","30","21,04","0","5818","2018","6","6","6","39"
"14340","2","31","17","4,67","0","5859","2018","6","6","6","40"
"14341","5","31","31","20,72","0","5824","2018","6","6","6","40"
"14342","2","31","17","4,83","0","5853","2018","6","6","6","41"
"14343","5","31","30","20,4","0","5818","2018","6","6","6","41"
"14344","2","31","17","4,67","0","5853","2018","6","6","6","42"
"14345","5","31","30","20,08","0","5818","2018","6","6","6","42"
"14346","2","31","17","4,83","0","5853","2018","6","6","6","43"
"14347","5","31","30","20,08","0","5818","2018","6","6","6","43"
"14348","2","31","17","4,67","0","5859","2018","6","6","6","44"
"14349","5","31","30","20,24","0","5818","2018","6","6","6","44"
"14350","2","31","17","4,83","0","5859","2018","6","6","6","45"
"14351","5","31","30","20,56","0","5824","2018","6","6","6","45"
"14352","2","31","17","4,51","0","5853","2018","6","6","6","46"
"14353","5","31","30","20,72","0","5818","2018","6","6","6","46"
"14354","2","31","17","4,83","0","5859","2018","6","6","6","47"
"14355","5","31","30","20,4","0","5818","2018","6","6","6","47"
"14356","2","31","17","4,83","0","5853","2018","6","6","6","48"
"14357","5","30","31","19,92","0","5818","2018","6","6","6","48"
"14358","2","31","17","4,83","0","5853","2018","6","6","6","49"
"14359","5","30","31","22,97","0","5818","2018","6","6","6","49"
"14360","2","31","17","4,67","0","5853","2018","6","6","6","50"
"14361","5","30","31","19,92","0","5824","2018","6","6","6","50"
"14362","2","31","17","4,99","0","5847","2018","6","6","6","51"
"14363","5","30","31","21,2","0","5824","2018","6","6","6","51"
"14364","2","31","17","4,99","0","5865","2018","6","6","6","52"
"14365","5","30","31","21,68","0","5841","2018","6","6","6","52"
"14366","2","31","17","4,83","0","5870","2018","6","6","6","53"
"14367","5","31","30","20,72","0","5847","2018","6","6","6","53"
"14368","2","31","17","4,67","0","5853","2018","6","6","6","54"
"14369","5","31","30","19,92","0","5824","2018","6","6","6","54"
"14370","2","32","17","4,83","0","5853","2018","6","6","6","55"
"14371","5","31","30","19,27","0","5824","2018","6","6","6","55"
"14372","2","32","17","4,83","0","5853","2018","6","6","6","56"
"14373","2","32","17","4,67","0","5847","2018","6","6","6","57"
"14374","5","31","30","23,77","0","5818","2018","6","6","6","57"
"14375","2","31","17","4,83","0","5847","2018","6","6","6","58"
"14376","5","31","30","19,6","0","5818","2018","6","6","6","58"
"14377","2","31","17","4,67","0","5841","2018","6","6","6","59"
"14378","5","31","30","19,43","0","5818","2018","6","6","6","59"
"14379","2","31","17","4,99","0","5853","2018","6","6","7","0"
"14380","5","31","30","19,43","0","5818","2018","6","6","7","0"
"14381","2","31","17","4,67","0","5841","2018","6","6","7","1"
"14382","5","31","30","19,27","0","5818","2018","6","6","7","1"
"14383","2","31","17","4,51","0","5853","2018","6","6","7","2"
"14384","5","31","30","20,56","0","5818","2018","6","6","7","2"
"14385","2","31","17","4,83","0","5847","2018","6","6","7","3"
"14386","5","31","29","18,63","0","5818","2018","6","6","7","3"
"14387","2","31","17","4,83","0","5847","2018","6","6","7","4"
"14388","2","31","17","4,67","0","5847","2018","6","6","7","5"
"14389","5","31","30","20,4","0","5818","2018","6","6","7","5"
"14390","2","31","17","4,67","0","5847","2018","6","6","7","6"
"14391","5","30","31","20,72","0","5818","2018","6","6","7","6"
"14392","2","31","17","4,67","0","5847","2018","6","6","7","7"
"14393","5","30","31","20,08","0","5818","2018","6","6","7","7"
"14394","2","31","17","4,83","0","5847","2018","6","6","7","8"
"14395","5","30","31","20,08","0","5818","2018","6","6","7","8"
"14396","2","31","17","4,83","0","5847","2018","6","6","7","9"
"14397","5","30","31","20,08","0","5824","2018","6","6","7","9"
"14398","2","31","17","4,83","0","5853","2018","6","6","7","10"
"14399","5","30","31","20,08","0","5818","2018","6","6","7","10"
"14400","2","31","17","4,99","0","5847","2018","6","6","7","11"
"14401","5","30","31","20,4","0","5824","2018","6","6","7","11"
"14402","2","31","17","5,31","0","5847","2018","6","6","7","12"
"14403","5","30","31","20,08","0","5818","2018","6","6","7","12"
"14404","2","31","17","5,15","0","5847","2018","6","6","7","13"
"14405","5","30","31","19,76","0","5818","2018","6","6","7","13"
"14406","2","31","17","5,31","0","5847","2018","6","6","7","14"
"14407","2","31","17","4,99","0","5841","2018","6","6","7","15"
"14408","5","30","31","22,32","0","5812","2018","6","6","7","15"
"14409","2","31","17","5,15","0","5847","2018","6","6","7","16"
"14410","5","30","31","20,4","0","5812","2018","6","6","7","16"
"14411","2","31","17","5,15","0","5847","2018","6","6","7","17"
"14412","5","30","31","20,4","0","5818","2018","6","6","7","17"
"14413","2","31","17","4,83","0","5847","2018","6","6","7","18"
"14414","5","30","31","19,92","0","5818","2018","6","6","7","18"
"14415","2","31","17","4,99","0","5841","2018","6","6","7","19"
"14416","5","30","30","20,08","0","5812","2018","6","6","7","19"
"14417","2","31","17","5,15","0","5847","2018","6","6","7","20"
"14418","5","30","30","19,76","0","5818","2018","6","6","7","20"
"14419","2","31","17","4,51","0","5847","2018","6","6","7","21"
"14420","5","31","29","20,24","0","5818","2018","6","6","7","21"
"14421","2","31","17","4,67","0","5847","2018","6","6","7","22"
"14422","5","30","30","19,6","0","5812","2018","6","6","7","22"
"14423","2","31","17","4,35","0","5847","2018","6","6","7","23"
"14424","5","30","30","19,6","0","5812","2018","6","6","7","23"
"14425","2","31","17","4,51","0","5835","2018","6","6","7","24"
"14426","5","30","30","19,92","0","5806","2018","6","6","7","24"
"14427","2","31","17","4,35","0","5835","2018","6","6","7","25"
"14428","5","30","30","19,6","0","5806","2018","6","6","7","25"
"14429","2","31","17","4,51","0","5835","2018","6","6","7","26"
"14430","5","30","30","19,11","0","5800","2018","6","6","7","26"
"14431","2","31","17","4,67","0","5835","2018","6","6","7","27"
"14432","5","30","30","19,76","0","5800","2018","6","6","7","27"
"14433","2","31","17","4,51","0","5835","2018","6","6","7","28"
"14434","5","30","30","21,84","0","5800","2018","6","6","7","28"
"14435","2","31","17","4,51","0","5841","2018","6","6","7","29"
"14436","5","30","30","19,92","0","5806","2018","6","6","7","29"
"14437","2","31","17","4,51","0","5847","2018","6","6","7","30"
"14438","5","30","30","19,27","0","5806","2018","6","6","7","30"
"14439","2","31","17","4,99","0","5853","2018","6","6","7","31"
"14440","5","30","30","19,6","0","5812","2018","6","6","7","31"
"14441","2","31","17","4,19","0","5841","2018","6","6","7","32"
"14442","5","30","30","19,6","0","5812","2018","6","6","7","32"
"14443","2","32","17","4,35","0","5853","2018","6","6","7","33"
"14444","5","30","30","19,43","0","5812","2018","6","6","7","33"
"14445","2","32","17","4,51","0","5853","2018","6","6","7","34"
"14446","5","30","30","19,6","0","5812","2018","6","6","7","34"
"14447","2","32","17","4,35","0","5853","2018","6","6","7","35"
"14448","5","30","30","19,43","0","5812","2018","6","6","7","35"
"14449","2","32","17","4,19","0","5853","2018","6","6","7","36"
"14450","2","32","17","3,38","0","5847","2018","6","6","7","37"
"14451","5","30","30","18,95","0","5812","2018","6","6","7","37"
"14452","5","30","30","18,95","0","5812","2018","6","6","7","38"
"14453","2","32","17","3,55","0","5853","2018","6","6","7","39"
"14454","5","30","30","18,95","0","5812","2018","6","6","7","39"
"14455","2","32","17","3,55","0","5847","2018","6","6","7","40"
"14456","5","30","30","18,79","0","5800","2018","6","6","7","40"
"14457","2","32","17","3,71","0","5853","2018","6","6","7","41"
"14458","2","32","17","3,71","0","5853","2018","6","6","7","42"
"14459","5","30","30","23,77","0","5800","2018","6","6","7","42"
"14460","2","32","17","4,03","0","5853","2018","6","6","7","43"
"14461","5","30","30","21,2","0","5806","2018","6","6","7","43"
"14462","2","32","17","3,55","0","5859","2018","6","6","7","44"
"14463","5","30","30","19,6","0","5824","2018","6","6","7","44"
"14464","2","32","17","3,55","0","5870","2018","6","6","7","45"
"14465","5","31","29","19,92","0","5841","2018","6","6","7","45"
"14466","2","32","17","3,87","0","5870","2018","6","6","7","46"
"14467","5","31","29","19,27","0","5841","2018","6","6","7","46"
"14468","2","33","16","3,87","0","5865","2018","6","6","7","47"
"14469","5","32","29","19,11","0","5835","2018","6","6","7","47"
"14470","2","33","16","3,71","0","5865","2018","6","6","7","48"
"14471","5","32","29","19,11","0","5841","2018","6","6","7","48"
"14472","2","33","16","3,87","0","5865","2018","6","6","7","49"
"14473","5","32","29","19,27","0","5853","2018","6","6","7","49"
"14474","2","33","16","3,55","0","5870","2018","6","6","7","50"
"14475","5","32","29","19,43","0","5853","2018","6","6","7","50"
"14476","2","33","16","3,55","0","5865","2018","6","6","7","51"
"14477","5","32","29","19,6","0","5847","2018","6","6","7","51"
"14478","2","33","16","3,55","0","5865","2018","6","6","7","52"
"14479","5","32","29","19,27","0","5841","2018","6","6","7","52"
"14480","2","33","16","3,55","0","5870","2018","6","6","7","53"
"14481","5","32","29","19,43","0","5847","2018","6","6","7","53"
"14482","2","33","16","3,71","0","5865","2018","6","6","7","54"
"14483","5","32","29","18,63","0","5841","2018","6","6","7","54"
"14484","2","33","16","7,24","0","5865","2018","6","6","7","55"
"14485","5","32","29","19,76","0","5829","2018","6","6","7","55"
"14486","2","33","16","6,59","0","5859","2018","6","6","7","56"
"14487","5","32","29","19,76","0","5829","2018","6","6","7","56"
"14488","2","33","16","6,43","0","5865","2018","6","6","7","57"
"14489","5","32","29","20,4","0","5835","2018","6","6","7","57"
"14490","2","33","16","6,11","0","5859","2018","6","6","7","58"
"14491","5","32","29","20,4","0","5841","2018","6","6","7","58"
"14492","2","33","16","6,11","0","5865","2018","6","6","7","59"
"14493","5","32","28","19,92","0","5847","2018","6","6","7","59"
"14494","2","33","16","3,22","0","5870","2018","6","6","8","0"
"14495","5","32","29","19,76","0","5847","2018","6","6","8","0"
"14496","2","33","16","3,55","0","5859","2018","6","6","8","1"
"14497","5","32","28","19,6","0","5847","2018","6","6","8","1"
"14498","2","33","16","3,06","0","5859","2018","6","6","8","2"
"14499","5","32","28","19,27","0","5847","2018","6","6","8","2"
"14500","2","33","16","3,71","0","5865","2018","6","6","8","3"
"14501","5","32","28","19,43","0","5847","2018","6","6","8","3"
"14502","2","33","16","3,71","0","5870","2018","6","6","8","4"
"14503","5","32","28","8,36","0","5853","2018","6","6","8","4"
"14504","2","33","16","3,71","0","5859","2018","6","6","8","5"
"14505","5","32","28","9,8","0","5847","2018","6","6","8","5"
"14506","2","33","16","3,38","0","5865","2018","6","6","8","6"
"14507","5","33","27","9,8","0","5853","2018","6","6","8","6"
"14508","2","33","16","3,55","0","5859","2018","6","6","8","7"
"14509","5","33","27","9,97","0","5841","2018","6","6","8","7"
"14510","2","33","16","3,71","0","5865","2018","6","6","8","8"
"14511","5","33","27","9,97","0","5847","2018","6","6","8","8"
"14512","2","33","16","3,38","0","5865","2018","6","6","8","9"
"14513","5","33","27","10,29","0","5847","2018","6","6","8","9"
"14514","2","33","16","3,38","0","5870","2018","6","6","8","10"
"14515","5","33","27","10,45","0","5847","2018","6","6","8","10"
"14516","2","33","16","3,55","0","5865","2018","6","6","8","11"
"14517","5","33","27","10,45","0","5841","2018","6","6","8","11"
"14518","2","33","16","3,55","0","5870","2018","6","6","8","12"
"14519","5","33","27","10,29","0","5847","2018","6","6","8","12"
"14520","2","33","16","2,9","0","5870","2018","6","6","8","13"
"14521","5","33","27","10,45","1","5841","2018","6","6","8","13"
"14522","2","34","16","3,71","0","5870","2018","6","6","8","14"
"14523","5","33","27","10,77","0","5841","2018","6","6","8","14"
"14524","2","34","16","3,22","0","5870","2018","6","6","8","15"
"14525","5","33","28","10,93","0","5841","2018","6","6","8","15"
"14526","2","34","16","3,06","0","5865","2018","6","6","8","16"
"14527","5","33","27","10,93","1","5841","2018","6","6","8","16"
"14528","2","34","16","3,38","0","5870","2018","6","6","8","17"
"14529","5","33","28","10,93","1","5841","2018","6","6","8","17"
"14530","2","34","16","3,55","0","5865","2018","6","6","8","18"
"14531","5","33","28","10,61","0","5835","2018","6","6","8","18"
"14532","2","34","16","3,55","0","5853","2018","6","6","8","19"
"14533","5","33","28","10,77","0","5829","2018","6","6","8","19"
"14534","2","34","16","4,03","0","5865","2018","6","6","8","20"
"14535","5","33","28","10,77","0","5841","2018","6","6","8","20"
"14536","2","34","16","2,42","0","5870","2018","6","6","8","21"
"14537","5","33","27","10,77","1","5853","2018","6","6","8","21"
"14538","2","34","16","3,38","0","5870","2018","6","6","8","22"
"14539","5","33","27","10,93","2","5859","2018","6","6","8","22"
"14540","2","34","16","3,22","0","5865","2018","6","6","8","23"
"14541","5","33","27","10,93","1","5835","2018","6","6","8","23"
"14542","2","34","16","3,38","0","5865","2018","6","6","8","24"
"14543","5","33","27","10,77","1","5835","2018","6","6","8","24"
"14544","2","34","16","3,38","0","5865","2018","6","6","8","25"
"14545","5","33","27","10,93","3","5841","2018","6","6","8","25"
"14546","2","34","16","3,22","0","5859","2018","6","6","8","26"
"14547","5","33","27","10,93","0","5841","2018","6","6","8","26"
"14548","2","34","16","3,22","0","5859","2018","6","6","8","27"
"14549","5","33","27","10,93","0","5835","2018","6","6","8","27"
"14550","2","34","16","3,55","0","5865","2018","6","6","8","28"
"14551","5","33","27","10,93","0","5835","2018","6","6","8","28"
"14552","2","34","16","3,38","0","5853","2018","6","6","8","29"
"14553","5","33","28","10,93","1","5835","2018","6","6","8","29"
"14554","2","33","16","3,38","0","5870","2018","6","6","8","30"
"14555","5","32","28","10,93","1","5847","2018","6","6","8","30"
"14556","2","34","16","3,22","0","5882","2018","6","6","8","31"
"14557","5","32","28","11,09","1","5853","2018","6","6","8","31"
"14558","2","34","16","3,38","0","5865","2018","6","6","8","32"
"14559","5","33","27","11,09","1","5829","2018","6","6","8","32"
"14560","2","34","16","3,38","0","5853","2018","6","6","8","33"
"14561","5","33","27","11,09","0","5824","2018","6","6","8","33"
"14562","2","34","16","3,06","0","5859","2018","6","6","8","34"
"14563","5","33","27","11,25","0","5824","2018","6","6","8","34"
"14564","2","33","16","3,38","0","5859","2018","6","6","8","35"
"14565","5","32","28","11,09","0","5824","2018","6","6","8","35"
"14566","2","33","16","3,22","0","5859","2018","6","6","8","36"
"14567","5","32","28","11,25","0","5829","2018","6","6","8","36"
"14568","2","33","16","3,38","0","5865","2018","6","6","8","37"
"14569","5","32","28","11,25","0","5829","2018","6","6","8","37"
"14570","2","33","16","3,38","0","5859","2018","6","6","8","38"
"14571","5","32","28","11,25","0","5824","2018","6","6","8","38"
"14572","2","33","16","3,55","0","5853","2018","6","6","8","39"
"14573","5","32","28","11,25","0","5829","2018","6","6","8","39"
