id_Variable;id_nodo;Temperatura;Humedad;Hum. Tierra;Nivel_UV;intlum;ano;MES;DIA;HORA;MINUTO;
41346;8;-;74;1,46;0;985;2018;6;7;2;13;
41347;3;27;35;0,66;0;615;2018;6;7;2;14;
41348;2;26;25;4,03;0;1167;2018;6;7;2;14;
41349;5;25;42;8,2;0;627;2018;6;7;2;14;
41350;8;-;74;1,46;0;973;2018;6;7;2;14;
41351;3;27;35;0,66;0;609;2018;6;7;2;15;
41352;2;26;25;4,03;0;1190;2018;6;7;2;15;
41353;5;26;42;8,2;0;627;2018;6;7;2;15;
41354;8;-;74;1,46;0;979;2018;6;7;2;15;
41355;3;27;35;0,66;0;615;2018;6;7;2;16;
41356;2;26;25;4,03;0;1225;2018;6;7;2;16;
41357;5;26;40;8,2;0;651;2018;6;7;2;16;
41358;8;-;74;1,46;0;1026;2018;6;7;2;16;
41359;3;27;35;0,66;0;598;2018;6;7;2;17;
41360;2;26;24;3,87;0;1184;2018;6;7;2;17;
41361;5;26;39;8,2;0;580;2018;6;7;2;17;
41362;8;-;74;1,46;0;944;2018;6;7;2;17;
41363;3;27;35;0,66;0;504;2018;6;7;2;18;
41364;2;26;24;4,03;0;991;2018;6;7;2;18;
41365;5;26;39;8,2;0;516;2018;6;7;2;18;
41366;8;-;74;1,46;0;815;2018;6;7;2;18;
41367;3;27;35;0,66;0;498;2018;6;7;2;19;
41368;2;26;24;3,87;0;967;2018;6;7;2;19;
41369;5;26;39;8,2;0;510;2018;6;7;2;19;
41370;8;-;74;1,46;0;815;2018;6;7;2;19;
41371;3;27;35;0,66;0;545;2018;6;7;2;20;
41372;2;26;24;3,87;0;1108;2018;6;7;2;20;
41373;5;26;39;8,2;0;598;2018;6;7;2;20;
41374;8;-;74;1,46;0;914;2018;6;7;2;20;
41375;3;27;35;0,66;0;715;2018;6;7;2;21;
41376;2;26;24;3,71;0;1571;2018;6;7;2;21;
41377;5;26;38;8,2;0;797;2018;6;7;2;21;
41378;8;-;74;1,46;0;1266;2018;6;7;2;21;
41379;3;27;35;0,66;0;879;2018;6;7;2;22;
41380;2;27;23;3,71;0;1829;2018;6;7;2;22;
41381;5;26;38;8,2;0;932;2018;6;7;2;22;
41382;8;-;74;1,46;0;1478;2018;6;7;2;22;
41383;3;27;35;0,66;0;873;2018;6;7;2;23;
41384;2;27;23;3,71;0;1753;2018;6;7;2;23;
41385;5;26;38;8,2;0;838;2018;6;7;2;23;
41386;8;-;74;1,46;0;1384;2018;6;7;2;23;
41387;3;27;35;0,66;0;785;2018;6;7;2;24;
41388;2;27;22;3,71;0;1571;2018;6;7;2;24;
41389;5;26;38;8,2;0;768;2018;6;7;2;24;
41390;8;-;74;1,46;0;1243;2018;6;7;2;24;
41391;3;27;35;0,66;0;774;2018;6;7;2;25;
41392;2;27;23;3,71;0;1513;2018;6;7;2;25;
41393;5;26;38;8,2;0;768;2018;6;7;2;25;
41394;8;-;74;1,46;0;1231;2018;6;7;2;25;
41395;3;27;35;0,66;0;797;2018;6;7;2;26;
41396;2;27;22;3,55;0;1624;2018;6;7;2;26;
41397;5;26;38;8,68;0;809;2018;6;7;2;26;
41398;8;-;74;1,46;0;1296;2018;6;7;2;26;
41399;3;27;35;0,66;0;868;2018;6;7;2;27;
41400;2;27;23;3,55;0;1689;2018;6;7;2;27;
41401;5;26;38;8,84;0;879;2018;6;7;2;27;
41402;8;-;74;1,46;0;1378;2018;6;7;2;27;
41403;3;27;35;0,66;0;956;2018;6;7;2;28;
41404;2;27;23;3,71;0;1841;2018;6;7;2;28;
41405;5;26;38;8,68;0;979;2018;6;7;2;28;
41406;8;-;74;1,46;0;1507;2018;6;7;2;28;
41407;3;27;35;0,66;0;1085;2018;6;7;2;29;
41408;2;27;23;3,71;0;2134;2018;6;7;2;29;
41409;5;26;38;8,52;0;1108;2018;6;7;2;29;
41410;8;-;74;1,46;0;1788;2018;6;7;2;29;
41411;3;28;34;0,66;0;1319;2018;6;7;2;30;
41412;2;27;22;3,71;0;2768;2018;6;7;2;30;
41413;5;26;38;8,68;0;1530;2018;6;7;2;30;
41414;8;-;74;1,46;0;2457;2018;6;7;2;30;
41415;3;28;34;0,66;0;1964;2018;6;7;2;31;
41416;2;27;22;3,71;0;3665;2018;6;7;2;31;
41417;5;26;38;8,52;0;2222;2018;6;7;2;31;
41418;8;-;74;1,46;0;3290;2018;6;7;2;31;
41419;3;27;34;0,66;0;2451;2018;6;7;2;32;
41420;2;27;22;3,71;0;4739;2018;6;7;2;32;
41421;5;26;38;9;0;2598;2018;6;7;2;32;
41422;8;-;74;1,46;0;4011;2018;6;7;2;32;
41423;3;27;35;0,66;0;2791;2018;6;7;2;33;
41424;2;27;22;3,55;0;5284;2018;6;7;2;33;
41425;5;26;38;8,68;0;2897;2018;6;7;2;33;
41426;8;-;74;1,46;0;4357;2018;6;7;2;33;
41427;3;27;35;0,66;0;2979;2018;6;7;2;34;
41428;2;27;22;3,55;0;5431;2018;6;7;2;34;
41429;5;26;37;8,52;0;2956;2018;6;7;2;34;
41430;8;-;74;1,46;0;4422;2018;6;7;2;34;
41431;3;27;35;0,82;0;3020;2018;6;7;2;35;
41432;2;26;24;3,55;0;5460;2018;6;7;2;35;
41433;5;26;37;8,52;0;3061;2018;6;7;2;35;
41434;8;-;74;1,46;0;4826;2018;6;7;2;35;
41435;3;27;35;0,82;0;3360;2018;6;7;2;36;
41436;2;27;23;3,55;0;5607;2018;6;7;2;36;
41437;5;26;37;8,52;0;3618;2018;6;7;2;36;
41438;8;-;74;1,46;0;5307;2018;6;7;2;36;
41439;3;27;35;0,82;0;3917;2018;6;7;2;37;
41440;2;26;24;3,55;0;5659;2018;6;7;2;37;
41441;5;26;37;8,52;0;4099;2018;6;7;2;37;
41442;8;-;74;1,46;0;5560;2018;6;7;2;37;
41443;3;27;35;0,82;0;4445;2018;6;7;2;38;
41444;2;26;24;3,55;0;5689;2018;6;7;2;38;
41445;5;26;38;8,52;0;4633;2018;6;7;2;38;
41446;8;-;74;1,46;0;5607;2018;6;7;2;38;
41447;3;27;35;0,66;0;4967;2018;6;7;2;39;
41448;2;27;23;3,55;0;5700;2018;6;7;2;39;
41449;5;26;38;8,52;0;5137;2018;6;7;2;39;
41450;8;-;74;1,46;0;5636;2018;6;7;2;39;
41451;3;27;35;0,66;0;5348;2018;6;7;2;40;
41452;2;27;22;3,55;0;5712;2018;6;7;2;40;
41453;5;26;38;8,52;0;5483;2018;6;7;2;40;
41454;8;-;74;1,46;0;5653;2018;6;7;2;40;
41455;3;27;35;0,82;0;5583;2018;6;7;2;41;
41456;2;27;22;3,55;0;5724;2018;6;7;2;41;
41457;5;26;38;8,52;0;5595;2018;6;7;2;41;
41458;8;-;74;1,46;0;5665;2018;6;7;2;41;
41459;3;27;35;0,66;0;5624;2018;6;7;2;42;
41460;2;27;22;3,55;0;5724;2018;6;7;2;42;
41461;5;26;38;8,52;0;5612;2018;6;7;2;42;
41462;8;-;74;1,46;0;5671;2018;6;7;2;42;
41463;3;27;35;0,66;0;5630;2018;6;7;2;43;
41464;2;27;22;3,38;0;5724;2018;6;7;2;43;
41465;5;26;38;8,68;0;5618;2018;6;7;2;43;
41466;8;-;74;1,46;0;5677;2018;6;7;2;43;
41467;3;27;35;0,66;0;5636;2018;6;7;2;44;
41468;2;27;22;3,38;0;5730;2018;6;7;2;44;
41469;5;26;38;8,52;0;5624;2018;6;7;2;44;
41470;8;-;74;1,46;0;5677;2018;6;7;2;44;
41471;3;28;34;0,66;0;5642;2018;6;7;2;45;
41472;2;27;22;3,38;0;5736;2018;6;7;2;45;
41473;5;26;37;8,52;0;5636;2018;6;7;2;45;
41474;8;-;74;1,46;0;5683;2018;6;7;2;45;
41475;3;27;34;0,66;0;5653;2018;6;7;2;46;
41476;2;27;22;3,38;0;5736;2018;6;7;2;46;
41477;5;26;37;8,52;0;5642;2018;6;7;2;46;
41478;8;-;74;1,46;0;5683;2018;6;7;2;46;
41479;3;27;35;0,66;0;5659;2018;6;7;2;47;
41480;2;27;21;3,38;0;5741;2018;6;7;2;47;
41481;5;27;36;8,52;0;5653;2018;6;7;2;47;
41482;8;-;74;1,46;0;5689;2018;6;7;2;47;
41483;3;27;34;0,66;0;5671;2018;6;7;2;48;
41484;2;27;22;3,38;0;5736;2018;6;7;2;48;
41485;5;27;36;8,52;0;5659;2018;6;7;2;48;
41486;8;-;74;1,46;0;5695;2018;6;7;2;48;
41487;3;28;34;0,66;0;5677;2018;6;7;2;49;
41488;2;27;22;3,38;0;5747;2018;6;7;2;49;
41489;5;27;36;8,52;0;5671;2018;6;7;2;49;
41490;8;-;74;1,46;0;5700;2018;6;7;2;49;
41491;3;28;34;0,66;0;5689;2018;6;7;2;50;
41492;2;27;21;3,06;0;5747;2018;6;7;2;50;
41493;5;27;36;8,52;0;5683;2018;6;7;2;50;
41494;8;-;74;1,46;0;5706;2018;6;7;2;50;
41495;3;28;34;0,66;0;5695;2018;6;7;2;51;
41496;2;27;21;3,22;0;5759;2018;6;7;2;51;
41497;5;27;36;8,52;0;5695;2018;6;7;2;51;
41498;8;-;74;1,46;0;5712;2018;6;7;2;51;
41499;3;28;34;0,66;0;5706;2018;6;7;2;52;
41500;2;28;21;3,22;0;5759;2018;6;7;2;52;
41501;5;27;36;8,52;0;5700;2018;6;7;2;52;
41502;8;-;74;1,46;0;5718;2018;6;7;2;52;
41503;3;28;34;0,66;0;5718;2018;6;7;2;53;
41504;2;28;21;3,06;0;5759;2018;6;7;2;53;
41505;5;27;36;8,68;0;5712;2018;6;7;2;53;
41506;8;-;74;1,46;0;5730;2018;6;7;2;53;
41507;3;28;34;0,66;0;5718;2018;6;7;2;54;
41508;2;28;21;3,06;0;5771;2018;6;7;2;54;
41509;5;27;36;8,68;0;5712;2018;6;7;2;54;
41510;8;-;74;1,46;0;5730;2018;6;7;2;54;
41511;3;28;34;0,66;0;5724;2018;6;7;2;55;
41512;2;28;21;3,22;0;5771;2018;6;7;2;55;
41513;5;27;36;8,52;0;5718;2018;6;7;2;55;
41514;8;-;74;1,3;0;5730;2018;6;7;2;55;
41515;3;28;34;0,66;0;5730;2018;6;7;2;56;
41516;2;28;21;3,22;0;5771;2018;6;7;2;56;
41517;5;27;36;8,52;0;5724;2018;6;7;2;56;
41518;8;-;74;1,46;0;5736;2018;6;7;2;56;
41519;3;28;34;0,66;0;5730;2018;6;7;2;57;
41520;2;28;21;3,22;0;5771;2018;6;7;2;57;
41521;5;27;36;8,52;0;5724;2018;6;7;2;57;
41522;8;-;74;1,46;0;5736;2018;6;7;2;57;
41523;3;28;34;0,66;0;5730;2018;6;7;2;58;
41524;2;28;21;3,22;0;5777;2018;6;7;2;58;
41525;5;27;36;8,52;0;5730;2018;6;7;2;58;
41526;8;-;74;1,46;0;5736;2018;6;7;2;58;
41527;3;28;34;0,66;0;5736;2018;6;7;2;59;
41528;2;28;21;3,22;0;5777;2018;6;7;2;59;
41529;5;27;36;8,52;0;5730;2018;6;7;2;59;
41530;8;-;74;1,46;0;5736;2018;6;7;2;59;
41531;3;28;34;0,66;0;5736;2018;6;7;3;0;
41532;2;28;21;3,06;0;5771;2018;6;7;3;0;
41533;5;27;36;8,52;0;5730;2018;6;7;3;0;
41534;8;-;74;1,3;0;5736;2018;6;7;3;0;
41535;3;28;34;0,66;0;5730;2018;6;7;3;1;
41536;2;28;21;3,22;0;5771;2018;6;7;3;1;
41537;5;27;36;8,52;0;5724;2018;6;7;3;1;
41538;8;-;74;1,46;0;5730;2018;6;7;3;1;
41539;3;28;34;0,66;0;5724;2018;6;7;3;2;
41540;2;28;21;3,22;0;5771;2018;6;7;3;2;
41541;5;27;36;8,52;0;5718;2018;6;7;3;2;
41542;8;-;74;1,3;0;5724;2018;6;7;3;2;
41543;3;28;34;0,66;0;5724;2018;6;7;3;3;
41544;2;28;22;3,22;0;5771;2018;6;7;3;3;
41545;5;27;36;8,52;0;5718;2018;6;7;3;3;
41546;8;-;74;1,3;0;5724;2018;6;7;3;3;
41547;3;28;34;0,66;0;5724;2018;6;7;3;4;
41548;2;27;22;3,38;0;5771;2018;6;7;3;4;
41549;5;27;36;8,52;0;5718;2018;6;7;3;4;
41550;3;28;34;0,66;0;5724;2018;6;7;3;5;
41551;8;-;74;1,3;0;5724;2018;6;7;3;5;
41552;2;27;22;3,38;0;5771;2018;6;7;3;5;
41553;5;27;36;8,52;0;5718;2018;6;7;3;5;
41554;3;28;34;0,66;0;5724;2018;6;7;3;6;
41555;8;-;74;1,46;0;5724;2018;6;7;3;6;
41556;2;27;21;3,38;0;5771;2018;6;7;3;6;
41557;5;27;36;8,52;0;5724;2018;6;7;3;6;
41558;3;28;34;0,66;0;5724;2018;6;7;3;7;
41559;8;-;74;1,3;0;5724;2018;6;7;3;7;
41560;2;27;21;3,38;0;5771;2018;6;7;3;7;
41561;5;27;36;8,52;0;5718;2018;6;7;3;7;
41562;3;28;34;0,66;0;5718;2018;6;7;3;8;
41563;8;-;74;1,3;0;5724;2018;6;7;3;8;
41564;2;27;21;3,22;0;5771;2018;6;7;3;8;
41565;5;27;36;8,52;0;5718;2018;6;7;3;8;
41566;3;28;34;0,66;0;5718;2018;6;7;3;9;
41567;8;-;74;1,3;0;5724;2018;6;7;3;9;
41568;2;28;21;3,22;0;5771;2018;6;7;3;9;
41569;5;27;36;8,52;0;5718;2018;6;7;3;9;
41570;3;28;34;0,66;0;5718;2018;6;7;3;10;
41571;8;-;74;1,3;0;5718;2018;6;7;3;10;
41572;2;28;22;3,22;0;5765;2018;6;7;3;10;
41573;5;27;37;9;0;5718;2018;6;7;3;10;
41574;3;28;34;0,66;0;5724;2018;6;7;3;11;
41575;8;-;74;1,3;0;5724;2018;6;7;3;11;
41576;2;27;22;3,22;0;5759;2018;6;7;3;11;
41577;5;27;37;8,52;0;5718;2018;6;7;3;11;
41578;3;28;34;0,66;0;5724;2018;6;7;3;12;
41579;8;-;74;1,14;0;5724;2018;6;7;3;12;
41580;2;28;22;3,22;0;5765;2018;6;7;3;12;
41581;5;27;37;8,52;0;5724;2018;6;7;3;12;
41582;3;28;34;0,66;0;5724;2018;6;7;3;13;
41583;8;-;74;1,3;0;5724;2018;6;7;3;13;
41584;5;27;37;8,52;0;5724;2018;6;7;3;13;
41585;3;28;34;0,66;0;5724;2018;6;7;3;14;
41586;5;27;36;8,68;0;5730;2018;6;7;3;14;
41587;3;28;34;0,66;0;5730;2018;6;7;3;15;
41588;2;28;21;3,22;0;5777;2018;6;7;3;15;
41589;8;-;74;1,3;0;5730;2018;6;7;3;15;
41590;5;27;36;8,52;0;5730;2018;6;7;3;15;
41591;3;28;34;0,66;0;5730;2018;6;7;3;16;
41592;2;28;21;3,22;0;5777;2018;6;7;3;16;
41593;8;-;74;1,3;0;5736;2018;6;7;3;16;
41594;5;27;36;8,68;0;5736;2018;6;7;3;16;
41595;3;28;34;0,66;0;5736;2018;6;7;3;17;
41596;2;28;21;3,06;0;5771;2018;6;7;3;17;
41597;8;-;74;1,3;0;5741;2018;6;7;3;17;
41598;5;27;36;8,52;0;5741;2018;6;7;3;17;
41599;3;28;34;0,66;0;5741;2018;6;7;3;18;
41600;2;28;21;3,06;0;5782;2018;6;7;3;18;
41601;8;-;74;1,14;0;5741;2018;6;7;3;18;
41602;5;27;35;8,52;0;5747;2018;6;7;3;18;
41603;3;28;34;0,82;0;5741;2018;6;7;3;19;
41604;2;28;21;3,06;0;5782;2018;6;7;3;19;
41605;8;-;74;1,3;0;5741;2018;6;7;3;19;
41606;5;28;35;8,68;0;5747;2018;6;7;3;19;
41607;3;28;34;0,66;0;5747;2018;6;7;3;20;
41608;2;28;21;3,06;0;5788;2018;6;7;3;20;
41609;5;28;35;8,52;0;5747;2018;6;7;3;20;
41610;3;28;34;0,66;0;5747;2018;6;7;3;21;
41611;2;28;21;3,06;0;5788;2018;6;7;3;21;
41612;8;-;74;1,14;0;5747;2018;6;7;3;21;
41613;5;28;35;8,52;0;5753;2018;6;7;3;21;
41614;3;28;34;0,66;0;5753;2018;6;7;3;22;
41615;2;28;21;3,06;0;5788;2018;6;7;3;22;
41616;8;-;74;1,14;0;5753;2018;6;7;3;22;
41617;5;27;35;8,52;0;5753;2018;6;7;3;22;
41618;3;28;34;0,66;0;5753;2018;6;7;3;23;
41619;2;28;21;2,9;0;5788;2018;6;7;3;23;
41620;8;-;74;1,3;0;5753;2018;6;7;3;23;
41621;5;28;35;8,52;0;5759;2018;6;7;3;23;
41622;3;28;34;0,82;0;5753;2018;6;7;3;24;
41623;2;28;21;2,9;0;5794;2018;6;7;3;24;
41624;8;-;74;1,3;0;5753;2018;6;7;3;24;
41625;5;28;35;8,52;0;5759;2018;6;7;3;24;
41626;3;28;34;0,82;0;5753;2018;6;7;3;25;
41627;2;28;20;2,9;0;5794;2018;6;7;3;25;
41628;8;-;74;1,3;0;5753;2018;6;7;3;25;
41629;5;28;35;8,52;0;5759;2018;6;7;3;25;
41630;3;28;34;0,82;0;5759;2018;6;7;3;26;
41631;2;28;20;2,9;0;5794;2018;6;7;3;26;
41632;8;-;74;1,3;0;5759;2018;6;7;3;26;
41633;5;28;35;8,68;0;5759;2018;6;7;3;26;
41634;3;28;34;0,82;0;5759;2018;6;7;3;27;
41635;2;28;21;2,9;0;5794;2018;6;7;3;27;
41636;8;-;74;1,3;0;5759;2018;6;7;3;27;
41637;5;28;35;8,52;0;5765;2018;6;7;3;27;
41638;3;28;34;0,82;0;5759;2018;6;7;3;28;
41639;2;28;21;2,9;0;5800;2018;6;7;3;28;
41640;8;-;74;1,3;0;5759;2018;6;7;3;28;
41641;5;28;35;8,52;0;5765;2018;6;7;3;28;
41642;3;28;34;0,82;0;5759;2018;6;7;3;29;
41643;2;28;20;2,9;0;5800;2018;6;7;3;29;
41644;8;-;74;1,3;0;5759;2018;6;7;3;29;
41645;5;28;36;8,68;0;5771;2018;6;7;3;29;
41646;3;28;34;0,82;0;5765;2018;6;7;3;30;
41647;2;28;20;3,06;0;5800;2018;6;7;3;30;
41648;8;-;74;1,3;0;5759;2018;6;7;3;30;
41649;5;27;35;8,68;0;5771;2018;6;7;3;30;
41650;3;28;34;0,82;0;5765;2018;6;7;3;31;
41651;2;28;20;2,9;0;5800;2018;6;7;3;31;
41652;8;-;74;1,3;0;5765;2018;6;7;3;31;
41653;5;28;36;8,68;0;5771;2018;6;7;3;31;
41654;3;28;34;0,66;0;5765;2018;6;7;3;32;
41655;2;28;20;2,9;0;5800;2018;6;7;3;32;
41656;8;-;74;1,3;0;5765;2018;6;7;3;32;
41657;5;28;36;8,68;0;5777;2018;6;7;3;32;
41658;3;28;34;0,66;0;5765;2018;6;7;3;33;
41659;2;28;20;2,9;0;5800;2018;6;7;3;33;
41660;8;-;74;1,3;0;5765;2018;6;7;3;33;
41661;5;28;36;8,68;0;5777;2018;6;7;3;33;
41662;3;28;34;0,66;0;5765;2018;6;7;3;34;
41663;2;28;21;2,9;0;5800;2018;6;7;3;34;
41664;5;28;36;8,52;0;5777;2018;6;7;3;34;
41665;8;-;74;1,3;0;5765;2018;6;7;3;34;
41666;3;28;34;0,66;0;5771;2018;6;7;3;35;
41667;2;28;21;4,35;0;5800;2018;6;7;3;35;
41668;5;28;36;8,52;0;5777;2018;6;7;3;35;
41669;3;28;34;0,82;0;5771;2018;6;7;3;36;
41670;2;28;20;3,71;0;5806;2018;6;7;3;36;
41671;5;28;35;8,52;0;5777;2018;6;7;3;36;
41672;3;28;34;0,66;0;5771;2018;6;7;3;37;
41673;2;28;20;3,38;0;5806;2018;6;7;3;37;
41674;5;28;35;8,68;0;5782;2018;6;7;3;37;
41675;3;28;34;0,66;0;5771;2018;6;7;3;38;
41676;2;28;20;3,38;0;5806;2018;6;7;3;38;
41677;5;28;35;8,68;0;5782;2018;6;7;3;38;
41678;3;28;34;0,82;0;5771;2018;6;7;3;39;
41679;2;28;20;3,87;0;5806;2018;6;7;3;39;
41680;5;28;35;8,68;0;5782;2018;6;7;3;39;
41681;8;-;74;1,46;0;5765;2018;6;7;3;39;
41682;3;28;34;0,82;0;5771;2018;6;7;3;40;
41683;2;28;20;3,71;0;5806;2018;6;7;3;40;
41684;5;28;35;8,68;0;5782;2018;6;7;3;40;
41685;8;-;74;1,46;0;5771;2018;6;7;3;40;
41686;3;28;34;0,82;0;5771;2018;6;7;3;41;
41687;2;28;20;3,55;0;5806;2018;6;7;3;41;
41688;5;28;35;8,68;0;5782;2018;6;7;3;41;
41689;3;28;33;0,66;0;5771;2018;6;7;3;42;
41690;2;28;21;3,55;0;5806;2018;6;7;3;42;
41691;5;28;35;8,68;0;5782;2018;6;7;3;42;
41692;8;-;74;1,46;0;5771;2018;6;7;3;42;
41693;3;28;34;0,66;0;5771;2018;6;7;3;43;
41694;2;28;20;3,22;0;5806;2018;6;7;3;43;
41695;5;28;35;8,68;0;5782;2018;6;7;3;43;
41696;3;28;34;0,82;0;5777;2018;6;7;3;44;
41697;2;28;20;3,55;0;5806;2018;6;7;3;44;
41698;5;28;35;8,52;0;5788;2018;6;7;3;44;
41699;3;28;34;0,82;0;5777;2018;6;7;3;45;
41700;2;28;20;3,22;0;5806;2018;6;7;3;45;
41701;5;28;35;8,68;0;5788;2018;6;7;3;45;
41702;3;28;34;0,66;0;5777;2018;6;7;3;46;
41703;2;28;20;3,55;0;5812;2018;6;7;3;46;
41704;5;28;35;8,68;0;5794;2018;6;7;3;46;
41705;3;28;34;0,66;0;5777;2018;6;7;3;47;
41706;2;28;20;3,55;0;5812;2018;6;7;3;47;
41707;5;28;35;8,68;0;5794;2018;6;7;3;47;
41708;8;-;74;1,46;0;5777;2018;6;7;3;47;
41709;3;28;34;0,66;0;5777;2018;6;7;3;48;
41710;2;28;20;3,06;0;5812;2018;6;7;3;48;
41711;5;28;36;8,68;0;5794;2018;6;7;3;48;
41712;3;28;34;0,66;0;5777;2018;6;7;3;49;
41713;2;28;21;2,9;0;5812;2018;6;7;3;49;
41714;5;28;36;8,68;0;5800;2018;6;7;3;49;
41715;8;-;74;1,62;0;5777;2018;6;7;3;49;
41716;3;28;34;0,66;0;5782;2018;6;7;3;50;
41717;2;28;21;2,9;0;5812;2018;6;7;3;50;
41718;5;28;35;8,68;0;5800;2018;6;7;3;50;
41719;8;-;74;1,62;0;5777;2018;6;7;3;50;
41720;3;28;34;0,66;0;5782;2018;6;7;3;51;
41721;2;28;21;2,74;0;5812;2018;6;7;3;51;
41722;5;28;35;8,52;0;5800;2018;6;7;3;51;
41723;8;-;74;1,46;0;5777;2018;6;7;3;51;
41724;3;28;34;0,66;0;5782;2018;6;7;3;52;
41725;2;28;21;2,74;0;5818;2018;6;7;3;52;
41726;5;28;35;8,68;0;5800;2018;6;7;3;52;
41727;8;-;74;1,46;0;5777;2018;6;7;3;52;
41728;3;28;34;0,66;0;5782;2018;6;7;3;53;
41729;2;28;21;2,74;0;5818;2018;6;7;3;53;
41730;5;28;36;8,68;0;5800;2018;6;7;3;53;
41731;8;-;74;1,46;0;5777;2018;6;7;3;53;
41732;3;28;34;0,66;0;5782;2018;6;7;3;54;
41733;2;28;21;2,9;0;5812;2018;6;7;3;54;
41734;5;28;36;8,52;0;5800;2018;6;7;3;54;
41735;8;-;74;1,46;0;5777;2018;6;7;3;54;
41736;3;28;34;0,66;0;5782;2018;6;7;3;55;
41737;2;28;21;2,9;0;5812;2018;6;7;3;55;
41738;5;28;35;8,68;0;5800;2018;6;7;3;55;
41739;8;-;74;1,46;0;5777;2018;6;7;3;55;
41740;3;28;34;0,66;0;5788;2018;6;7;3;56;
41741;2;28;20;2,9;0;5818;2018;6;7;3;56;
41742;5;28;35;8,68;0;5806;2018;6;7;3;56;
41743;8;-;74;1,46;0;5782;2018;6;7;3;56;
41744;3;28;34;0,66;0;5788;2018;6;7;3;57;
41745;2;28;20;2,9;0;5818;2018;6;7;3;57;
41746;5;28;35;8,68;0;5806;2018;6;7;3;57;
41747;8;-;74;1,46;0;5777;2018;6;7;3;57;
41748;3;29;33;0,66;0;5788;2018;6;7;3;58;
41749;2;28;21;2,9;0;5818;2018;6;7;3;58;
41750;5;28;35;8,68;0;5806;2018;6;7;3;58;
41751;8;-;74;1,46;0;5782;2018;6;7;3;58;
41752;3;28;34;0,66;0;5788;2018;6;7;3;59;
41753;2;28;20;2,9;0;5818;2018;6;7;3;59;
41754;5;28;35;8,68;0;5806;2018;6;7;3;59;
41755;8;-;74;1,46;0;5782;2018;6;7;3;59;
41756;3;28;34;0,66;0;5788;2018;6;7;4;0;
41757;2;28;20;2,42;0;5818;2018;6;7;4;0;
41758;5;28;36;8,68;0;5806;2018;6;7;4;0;
41759;8;-;74;1,46;0;5782;2018;6;7;4;0;
41760;3;28;34;0,82;0;5794;2018;6;7;4;1;
41761;2;28;20;4,19;0;5818;2018;6;7;4;1;
41762;5;28;35;8,68;0;5806;2018;6;7;4;1;
41763;8;-;74;1,46;0;5782;2018;6;7;4;1;
41764;3;28;34;0,66;0;5794;2018;6;7;4;2;
41765;2;28;20;3,22;0;5818;2018;6;7;4;2;
41766;5;28;35;8,68;0;5806;2018;6;7;4;2;
41767;8;-;74;1,46;0;5782;2018;6;7;4;2;
41768;3;29;33;0,66;0;5794;2018;6;7;4;3;
41769;2;28;20;3,38;0;5818;2018;6;7;4;3;
41770;5;28;35;8,68;0;5812;2018;6;7;4;3;
41771;8;-;74;1,62;0;5788;2018;6;7;4;4;
41772;3;29;33;0,66;0;5794;2018;6;7;4;4;
41773;2;28;20;2,74;0;5824;2018;6;7;4;4;
41774;5;28;35;8,68;0;5812;2018;6;7;4;4;
41775;3;29;33;0,66;0;5800;2018;6;7;4;5;
41776;8;-;74;1,3;0;5788;2018;6;7;4;5;
41777;2;28;21;2,9;0;5824;2018;6;7;4;5;
41778;5;28;35;8,68;0;5812;2018;6;7;4;5;
41779;3;29;33;0,66;0;5800;2018;6;7;4;6;
41780;8;-;74;1,46;0;5788;2018;6;7;4;6;
41781;2;28;21;2,74;0;5829;2018;6;7;4;6;
41782;5;28;35;8,68;0;5818;2018;6;7;4;6;
41783;3;29;33;0,66;0;5806;2018;6;7;4;7;
41784;8;-;74;1,46;0;5794;2018;6;7;4;7;
41785;2;28;21;2,9;0;5829;2018;6;7;4;7;
41786;5;28;35;8,68;0;5818;2018;6;7;4;7;
41787;3;29;33;0,66;0;5806;2018;6;7;4;8;
41788;8;-;74;1,46;0;5794;2018;6;7;4;8;
41789;2;29;19;2,9;0;5835;2018;6;7;4;8;
41790;5;28;36;8,68;0;5818;2018;6;7;4;8;
41791;3;29;33;0,66;0;5794;2018;6;7;4;9;
41792;8;-;74;1,46;0;5788;2018;6;7;4;9;
41793;2;28;20;2,74;0;5829;2018;6;7;4;9;
41794;5;29;34;8,68;0;5800;2018;6;7;4;9;
41795;3;29;33;0,66;0;5788;2018;6;7;4;10;
41796;8;-;74;1,46;0;5788;2018;6;7;4;10;
41797;2;29;20;2,74;0;5829;2018;6;7;4;10;
41798;5;28;35;8,84;0;5794;2018;6;7;4;10;
41799;3;29;33;0,66;0;5794;2018;6;7;4;11;
41800;8;-;74;1,46;0;5788;2018;6;7;4;11;
41801;2;29;19;2,74;0;5824;2018;6;7;4;11;
41802;5;28;35;8,84;0;5800;2018;6;7;4;11;
41803;3;29;32;0,66;0;5812;2018;6;7;4;12;
41804;8;-;74;1,46;0;5800;2018;6;7;4;12;
41805;2;29;18;3,71;0;5841;2018;6;7;4;12;
41806;5;28;35;8,68;0;5824;2018;6;7;4;12;
41807;3;29;32;0,66;0;5812;2018;6;7;4;13;
41808;2;29;18;4,03;0;5841;2018;6;7;4;13;
41809;8;-;74;1,46;0;5800;2018;6;7;4;13;
41810;5;29;34;8,68;0;5818;2018;6;7;4;13;
