TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA,TIME
24,50,10.29,0,0,0,2018-06-08 00:26:00
24,50,10.29,0,0,0,2018-06-08 00:27:00
24,50,10.29,0,0,0,2018-06-08 00:28:00
24,50,10.45,0,0,0,2018-06-08 00:29:00
24,50,10.45,0,0,0,2018-06-08 00:30:00
24,50,10.29,0,0,0,2018-06-08 00:31:00
24,50,10.29,0,0,0,2018-06-08 00:32:00
24,50,10.45,0,0,0,2018-06-08 00:33:00
24,49,10.29,0,0,0,2018-06-08 00:36:00
24,49,10.29,0,0,0,2018-06-08 00:37:00
24,49,10.45,0,0,0,2018-06-08 00:38:00
24,49,10.45,0,0,0,2018-06-08 00:39:00
24,49,10.29,0,0,0,2018-06-08 00:40:00
24,49,10.29,0,0,0,2018-06-08 00:41:00
24,49,10.45,0,0,0,2018-06-08 00:42:00
24,49,10.29,0,0,0,2018-06-08 00:43:00
24,50,10.29,0,0,0,2018-06-08 00:44:00
24,50,10.29,0,0,0,2018-06-08 00:45:00
24,50,10.29,0,0,0,2018-06-08 00:46:00
24,50,10.29,0,0,0,2018-06-08 00:47:00
24,50,10.29,0,0,0,2018-06-08 00:48:00
24,51,10.29,0,0,0,2018-06-08 00:49:00
24,51,10.29,0,0,0,2018-06-08 00:50:00
24,53,10.29,0,0,0,2018-06-08 00:51:00
24,54,10.45,0,0,0,2018-06-08 00:52:00
24,54,10.29,0,0,0,2018-06-08 00:53:00
24,53,10.29,0,0,0,2018-06-08 00:54:00
24,53,10.29,0,0,0,2018-06-08 00:55:00
24,54,10.29,0,0,0,2018-06-08 00:56:00
24,54,10.29,0,0,0,2018-06-08 00:57:00
24,54,10.45,0,0,0,2018-06-08 00:58:00
24,54,10.29,0,0,0,2018-06-08 00:59:00
24,55,10.29,0,0,1,2018-06-08 01:00:00
24,55,10.29,0,0,1,2018-06-08 01:01:00
24,55,10.29,0,0,1,2018-06-08 01:02:00
24,55,10.29,0,0,1,2018-06-08 01:03:00
24,55,10.29,0,0,1,2018-06-08 01:04:00
24,56,10.29,0,0,1,2018-06-08 01:05:00
24,55,10.29,0,0,1,2018-06-08 01:06:00
24,55,10.29,0,0,1,2018-06-08 01:07:00
24,55,10.29,0,0,1,2018-06-08 01:08:00
24,55,10.29,0,0,1,2018-06-08 01:09:00
24,54,10.29,0,0,1,2018-06-08 01:10:00
24,54,10.29,0,0,1,2018-06-08 01:11:00
24,54,10.29,0,0,1,2018-06-08 01:12:00
24,54,10.29,0,0,1,2018-06-08 01:15:00
24,54,10.29,0,0,1,2018-06-08 01:16:00
24,54,10.29,0,0,1,2018-06-08 01:17:00
24,55,10.29,0,0,1,2018-06-08 01:18:00
24,55,10.29,0,0,1,2018-06-08 01:19:00
24,55,10.13,0,0,1,2018-06-08 01:20:00
23,55,10.29,0,0,1,2018-06-08 01:21:00
23,55,10.13,0,0,1,2018-06-08 01:22:00
23,56,10.29,0,0,1,2018-06-08 01:23:00
23,56,10.29,0,0,1,2018-06-08 01:24:00
23,56,10.29,0,0,1,2018-06-08 01:25:00
23,56,10.29,0,0,1,2018-06-08 01:26:00
23,56,10.29,0,0,1,2018-06-08 01:27:00
23,56,10.29,0,0,1,2018-06-08 01:28:00
23,56,10.29,0,0,1,2018-06-08 01:29:00
23,56,10.29,0,0,1,2018-06-08 01:30:00
23,56,10.29,0,0,1,2018-06-08 01:31:00
23,56,10.29,0,0,1,2018-06-08 01:32:00
23,56,10.29,0,0,1,2018-06-08 01:33:00
23,57,10.29,0,0,1,2018-06-08 01:34:00
23,57,10.29,0,0,1,2018-06-08 01:35:00
23,57,10.29,0,0,1,2018-06-08 01:36:00
23,58,10.45,0,0,1,2018-06-08 01:37:00
23,58,10.29,0,0,1,2018-06-08 01:38:00
23,58,10.29,0,0,1,2018-06-08 01:39:00
23,58,10.29,0,0,1,2018-06-08 01:40:00
22,59,10.45,0,0,1,2018-06-08 01:41:00
22,59,10.45,0,0,1,2018-06-08 01:42:00
22,59,10.29,0,0,1,2018-06-08 01:43:00
22,59,10.29,0,0,1,2018-06-08 01:44:00
22,59,10.29,0,0,1,2018-06-08 01:45:00
22,59,10.29,0,0,1,2018-06-08 01:46:00
22,59,10.61,0,0,1,2018-06-08 01:47:00
22,59,10.45,0,0,1,2018-06-08 01:48:00
22,59,10.29,0,0,1,2018-06-08 01:49:00
22,59,10.45,0,0,1,2018-06-08 01:50:00
22,59,10.45,0,0,1,2018-06-08 01:51:00
22,59,10.45,0,0,1,2018-06-08 01:52:00
22,59,10.45,0,0,1,2018-06-08 01:53:00
22,60,10.45,0,0,1,2018-06-08 01:54:00
22,60,10.45,0,0,1,2018-06-08 01:55:00
22,60,10.29,0,0,1,2018-06-08 01:56:00
22,60,10.45,0,0,1,2018-06-08 01:57:00
22,60,10.45,0,5,1,2018-06-08 01:58:00
22,60,10.45,0,5,1,2018-06-08 01:59:00
22,60,10.29,0,11,2,2018-06-08 02:00:00
22,60,10.29,0,17,2,2018-06-08 02:01:00
22,60,10.29,0,23,2,2018-06-08 02:02:00
22,60,10.29,0,29,2,2018-06-08 02:03:00
22,60,10.45,0,41,2,2018-06-08 02:04:00
22,60,10.45,0,52,2,2018-06-08 02:05:00
22,60,10.45,0,76,2,2018-06-08 02:06:00
22,61,10.29,0,99,2,2018-06-08 02:07:00
22,61,10.29,0,129,2,2018-06-08 02:08:00
22,61,10.29,0,170,2,2018-06-08 02:09:00
22,61,10.45,0,246,2,2018-06-08 02:10:00
22,61,10.45,0,310,2,2018-06-08 02:11:00
22,61,10.45,0,316,2,2018-06-08 02:12:00
22,62,10.45,0,387,2,2018-06-08 02:13:00
22,62,10.45,0,592,2,2018-06-08 02:14:00
22,62,10.29,0,457,2,2018-06-08 02:15:00
22,62,10.29,0,340,2,2018-06-08 02:16:00
22,62,10.45,0,310,2,2018-06-08 02:17:00
22,62,10.45,0,287,2,2018-06-08 02:18:00
22,61,10.29,0,275,2,2018-06-08 02:19:00
22,61,10.29,0,281,2,2018-06-08 02:20:00
22,61,10.45,0,293,2,2018-06-08 02:21:00
22,61,10.45,0,328,2,2018-06-08 02:22:00
22,60,10.29,0,398,2,2018-06-08 02:23:00
22,59,10.29,0,492,2,2018-06-08 02:24:00
23,58,10.29,0,604,2,2018-06-08 02:25:00
23,58,10.45,0,756,2,2018-06-08 02:26:00
23,57,10.61,0,938,2,2018-06-08 02:27:00
23,57,10.29,0,1155,2,2018-06-08 02:28:00
23,57,10.29,0,1384,2,2018-06-08 02:29:00
23,57,10.29,0,1618,2,2018-06-08 02:30:00
23,57,10.29,0,1847,2,2018-06-08 02:31:00
23,57,10.29,0,2082,2,2018-06-08 02:32:00
23,57,10.29,0,2340,2,2018-06-08 02:33:00
23,57,10.45,0,2615,2,2018-06-08 02:34:00
23,57,10.29,0,2997,2,2018-06-08 02:35:00
23,57,10.29,0,3354,2,2018-06-08 02:36:00
23,57,10.29,0,3747,2,2018-06-08 02:37:00
23,57,10.29,0,4111,2,2018-06-08 02:38:00
23,57,10.29,0,4410,2,2018-06-08 02:39:00
23,57,10.61,0,4621,2,2018-06-08 02:40:00
23,57,10.45,0,4780,2,2018-06-08 02:41:00
23,57,10.45,0,4932,2,2018-06-08 02:42:00
23,57,10.45,0,5096,2,2018-06-08 02:43:00
22,58,10.45,0,5296,2,2018-06-08 02:44:00
22,58,10.45,0,5478,2,2018-06-08 02:45:00
22,59,10.45,0,5560,2,2018-06-08 02:46:00
22,59,10.45,0,5601,2,2018-06-08 02:47:00
22,59,10.29,0,5630,2,2018-06-08 02:48:00
23,57,10.29,0,5642,2,2018-06-08 02:49:00
23,57,10.29,0,5653,2,2018-06-08 02:50:00
23,58,10.29,0,5659,2,2018-06-08 02:51:00
23,58,10.45,0,5665,2,2018-06-08 02:52:00
22,59,10.61,0,5677,2,2018-06-08 02:53:00
22,59,10.45,0,5683,2,2018-06-08 02:54:00
22,59,10.45,0,5689,2,2018-06-08 02:55:00
22,59,10.45,0,5695,2,2018-06-08 02:56:00
22,59,10.45,0,5700,2,2018-06-08 02:57:00
22,59,10.29,0,5700,2,2018-06-08 02:58:00
22,59,10.29,0,5706,2,2018-06-08 02:59:00
23,58,10.61,0,5706,3,2018-06-08 03:00:00
23,57,10.61,0,5706,3,2018-06-08 03:01:00
23,57,10.61,0,5712,3,2018-06-08 03:02:00
23,58,10.45,0,5718,3,2018-06-08 03:03:00
23,58,10.61,0,5718,3,2018-06-08 03:04:00
23,58,10.77,0,5724,3,2018-06-08 03:05:00
23,58,10.77,0,5724,3,2018-06-08 03:06:00
23,58,10.77,0,5724,3,2018-06-08 03:07:00
23,57,10.61,0,5724,3,2018-06-08 03:08:00
23,57,10.61,0,5718,3,2018-06-08 03:09:00
23,56,10.45,0,5718,3,2018-06-08 03:10:00
24,56,10.45,0,5724,3,2018-06-08 03:11:00
24,56,10.61,0,5730,3,2018-06-08 03:12:00
24,56,10.45,0,5736,3,2018-06-08 03:13:00
23,56,10.29,0,5736,3,2018-06-08 03:14:00
23,56,10.29,0,5730,3,2018-06-08 03:15:00
23,57,10.45,0,5730,3,2018-06-08 03:16:00
23,57,10.45,0,5718,3,2018-06-08 03:17:00
23,58,10.29,0,5718,3,2018-06-08 03:18:00
23,58,10.45,0,5718,3,2018-06-08 03:19:00
23,58,10.45,0,5724,3,2018-06-08 03:20:00
23,59,10.93,0,5730,3,2018-06-08 03:21:00
23,59,10.61,0,5759,3,2018-06-08 03:22:00
23,59,10.61,0,5765,3,2018-06-08 03:23:00
23,60,10.61,0,5765,3,2018-06-08 03:24:00
23,60,10.61,0,5771,3,2018-06-08 03:25:00
24,60,10.61,0,5771,3,2018-06-08 03:26:00
24,60,10.61,0,5777,3,2018-06-08 03:27:00
24,59,10.45,0,5777,3,2018-06-08 03:28:00
24,58,10.45,0,5782,3,2018-06-08 03:29:00
24,58,10.61,0,5782,3,2018-06-08 03:30:00
24,58,10.45,0,5788,3,2018-06-08 03:31:00
24,58,10.45,0,5788,3,2018-06-08 03:32:00
24,58,10.45,0,5794,3,2018-06-08 03:33:00
24,58,10.45,0,5794,3,2018-06-08 03:34:00
24,58,10.45,0,5794,3,2018-06-08 03:35:00
24,57,10.45,0,5794,3,2018-06-08 03:36:00
24,57,10.45,0,5800,3,2018-06-08 03:37:00
24,56,10.29,0,5800,3,2018-06-08 03:38:00
24,56,10.45,0,5800,3,2018-06-08 03:39:00
24,55,10.45,0,5800,3,2018-06-08 03:40:00
24,55,10.29,0,5806,3,2018-06-08 03:41:00
24,55,10.45,0,5806,3,2018-06-08 03:42:00
24,54,10.45,0,5806,3,2018-06-08 03:43:00
24,54,10.29,0,5812,3,2018-06-08 03:44:00
24,54,10.29,0,5812,3,2018-06-08 03:45:00
24,53,10.29,0,5812,3,2018-06-08 03:46:00
24,52,10.29,0,5812,3,2018-06-08 03:47:00
24,52,10.29,0,5818,3,2018-06-08 03:48:00
24,51,10.29,0,5818,3,2018-06-08 03:49:00
24,51,10.29,0,5818,3,2018-06-08 03:50:00
24,51,10.29,0,5818,3,2018-06-08 03:51:00
24,50,10.29,0,5818,3,2018-06-08 03:52:00
24,50,10.45,0,5818,3,2018-06-08 03:53:00
25,48,10.29,0,5824,3,2018-06-08 03:54:00
25,48,10.29,0,5824,3,2018-06-08 03:55:00
25,48,10.45,0,5818,3,2018-06-08 03:56:00
25,47,10.45,0,5806,3,2018-06-08 03:57:00
25,47,10.45,0,5800,3,2018-06-08 03:58:00
25,47,10.29,0,5818,3,2018-06-08 03:59:00
26,47,10.29,0,5824,4,2018-06-08 04:00:00
26,47,10.29,0,5824,4,2018-06-08 04:01:00
26,47,10.29,0,5824,4,2018-06-08 04:02:00
26,46,10.29,0,5818,4,2018-06-08 04:03:00
26,46,10.45,0,5794,4,2018-06-08 04:04:00
26,46,10.45,0,5782,4,2018-06-08 04:05:00
26,46,10.29,0,5777,4,2018-06-08 04:06:00
26,46,10.45,0,5777,4,2018-06-08 04:07:00
25,46,10.45,0,5794,4,2018-06-08 04:08:00
25,47,10.29,0,5806,4,2018-06-08 04:09:00
25,47,10.29,0,5829,4,2018-06-08 04:10:00
26,47,10.29,0,5824,4,2018-06-08 04:11:00
26,48,10.29,0,5835,4,2018-06-08 04:12:00
26,47,10.29,0,5835,4,2018-06-08 04:13:00
27,46,10.29,0,5835,4,2018-06-08 04:14:00
27,45,10.29,0,5835,4,2018-06-08 04:15:00
27,45,10.29,0,5835,4,2018-06-08 04:16:00
27,45,10.45,0,5835,4,2018-06-08 04:17:00
27,44,10.45,0,5835,4,2018-06-08 04:18:00
28,43,10.29,0,5835,4,2018-06-08 04:19:00
28,43,10.29,0,5835,4,2018-06-08 04:20:00
28,43,10.29,0,5835,4,2018-06-08 04:21:00
28,44,10.29,0,5800,4,2018-06-08 04:22:00
28,43,10.29,0,5812,4,2018-06-08 04:23:00
28,43,10.29,0,5835,4,2018-06-08 04:24:00
28,43,10.29,0,5806,4,2018-06-08 04:25:00
28,42,10.29,0,5812,4,2018-06-08 04:26:00
28,43,10.29,0,5829,4,2018-06-08 04:27:00
28,43,10.29,0,5794,4,2018-06-08 04:28:00
28,43,10.29,0,5782,4,2018-06-08 04:29:00
27,43,10.29,0,5777,4,2018-06-08 04:30:00
27,44,10.29,0,5777,4,2018-06-08 04:31:00
27,44,10.29,0,5777,4,2018-06-08 04:32:00
26,45,10.29,0,5771,4,2018-06-08 04:33:00
26,45,10.29,0,5771,4,2018-06-08 04:34:00
26,45,10.29,0,5771,4,2018-06-08 04:35:00
26,46,10.29,0,5771,4,2018-06-08 04:36:00
26,46,10.29,0,5765,4,2018-06-08 04:37:00
26,46,10.13,0,5765,4,2018-06-08 04:38:00
26,46,10.29,0,5765,4,2018-06-08 04:39:00
26,46,10.29,0,5765,4,2018-06-08 04:40:00
26,46,10.29,0,5759,4,2018-06-08 04:41:00
26,47,10.29,0,5759,4,2018-06-08 04:42:00
26,48,10.29,0,5759,4,2018-06-08 04:43:00
26,49,10.29,0,5759,4,2018-06-08 04:44:00
26,52,10.29,0,5753,4,2018-06-08 04:45:00
26,53,10.29,0,5753,4,2018-06-08 04:46:00
26,53,10.29,0,5753,4,2018-06-08 04:47:00
26,52,10.29,0,5753,4,2018-06-08 04:48:00
26,51,10.29,0,5753,4,2018-06-08 04:49:00
26,50,10.29,0,5753,4,2018-06-08 04:50:00
26,50,10.29,0,5753,4,2018-06-08 04:51:00
26,50,10.45,0,5753,4,2018-06-08 04:52:00
26,50,10.29,0,5759,4,2018-06-08 04:53:00
26,50,10.29,0,5759,4,2018-06-08 04:54:00
26,50,10.45,0,5759,4,2018-06-08 04:55:00
26,50,10.45,0,5765,4,2018-06-08 04:56:00
26,50,10.45,0,5765,4,2018-06-08 04:57:00
26,52,10.29,0,5765,4,2018-06-08 04:58:00
26,53,10.29,0,5765,4,2018-06-08 04:59:00
26,51,10.29,0,5765,5,2018-06-08 05:00:00
26,50,10.29,0,5771,5,2018-06-08 05:01:00
26,49,10.29,0,5771,5,2018-06-08 05:02:00
26,49,10.45,0,5771,5,2018-06-08 05:03:00
26,48,10.45,0,5771,5,2018-06-08 05:04:00
26,47,10.45,0,5771,5,2018-06-08 05:05:00
26,47,10.29,0,5771,5,2018-06-08 05:06:00
26,47,10.45,0,5771,5,2018-06-08 05:07:00
26,47,10.45,0,5771,5,2018-06-08 05:08:00
26,47,10.45,0,5771,5,2018-06-08 05:09:00
26,47,10.45,0,5771,5,2018-06-08 05:10:00
26,47,10.45,0,5777,5,2018-06-08 05:11:00
26,46,10.45,0,5777,5,2018-06-08 05:12:00
26,45,10.45,0,5782,5,2018-06-08 05:13:00
26,45,10.45,0,5782,5,2018-06-08 05:14:00
26,44,10.29,0,5782,5,2018-06-08 05:15:00
27,42,10.45,0,5782,5,2018-06-08 05:16:00
27,41,10.45,0,5788,5,2018-06-08 05:17:00
27,41,10.61,0,5777,5,2018-06-08 05:19:00
27,41,10.45,0,5777,5,2018-06-08 05:20:00
27,39,10.45,0,5777,5,2018-06-08 05:21:00
27,39,10.29,0,5777,5,2018-06-08 05:22:00
27,38,10.29,0,5777,5,2018-06-08 05:23:00
27,38,10.29,0,5777,5,2018-06-08 05:24:00
27,38,10.29,0,5777,5,2018-06-08 05:25:00
27,37,10.29,0,5771,5,2018-06-08 05:26:00
27,37,10.29,0,5771,5,2018-06-08 05:27:00
27,37,10.29,0,5771,5,2018-06-08 05:28:00
27,37,10.29,0,5777,5,2018-06-08 05:29:00
27,38,10.29,0,5777,5,2018-06-08 05:30:00
27,37,10.29,0,5777,5,2018-06-08 05:31:00
27,37,10.29,0,5771,5,2018-06-08 05:32:00
27,37,10.29,0,5771,5,2018-06-08 05:33:00
27,38,10.29,0,5771,5,2018-06-08 05:34:00
27,38,10.29,0,5771,5,2018-06-08 05:35:00
27,37,10.29,0,5771,5,2018-06-08 05:36:00
27,37,10.29,0,5777,5,2018-06-08 05:37:00
27,37,10.29,0,5777,5,2018-06-08 05:38:00
27,37,10.29,0,5782,5,2018-06-08 05:39:00
27,37,10.29,0,5782,5,2018-06-08 05:40:00
28,36,10.29,0,5782,5,2018-06-08 05:41:00
28,36,10.45,0,5777,5,2018-06-08 05:42:00
28,36,10.29,0,5777,5,2018-06-08 05:43:00
28,36,10.45,0,5777,5,2018-06-08 05:44:00
28,36,10.29,0,5777,5,2018-06-08 05:45:00
28,36,10.45,0,5777,5,2018-06-08 05:46:00
28,36,10.45,0,5777,5,2018-06-08 05:47:00
28,36,10.29,0,5771,5,2018-06-08 05:48:00
28,35,10.29,0,5777,5,2018-06-08 05:49:00
28,36,10.29,0,5777,5,2018-06-08 05:50:00
28,36,10.45,0,5777,5,2018-06-08 05:51:00
28,36,10.45,0,5782,5,2018-06-08 05:52:00
28,35,10.45,0,5782,5,2018-06-08 05:53:00
28,35,10.45,0,5782,5,2018-06-08 05:54:00
28,35,10.45,0,5782,5,2018-06-08 05:55:00
28,35,10.45,0,5782,5,2018-06-08 05:56:00
28,35,10.45,0,5788,5,2018-06-08 05:57:00
28,35,10.45,0,5788,5,2018-06-08 05:58:00
28,35,10.61,0,5782,5,2018-06-08 05:59:00
28,35,10.45,0,5788,6,2018-06-08 06:00:00
28,35,10.45,0,5788,6,2018-06-08 06:01:00
28,35,10.61,0,5788,6,2018-06-08 06:02:00
28,35,10.45,0,5788,6,2018-06-08 06:03:00
28,35,10.45,0,5794,6,2018-06-08 06:04:00
28,35,10.45,0,5794,6,2018-06-08 06:05:00
28,35,10.45,0,5788,6,2018-06-08 06:06:00
28,35,10.61,0,5788,6,2018-06-08 06:07:00
28,35,10.61,0,5782,6,2018-06-08 06:08:00
28,35,10.45,0,5782,6,2018-06-08 06:09:00
28,35,10.45,0,5782,6,2018-06-08 06:10:00
28,35,10.45,0,5788,6,2018-06-08 06:11:00
28,35,10.45,0,5788,6,2018-06-08 06:12:00
28,35,10.45,0,5794,6,2018-06-08 06:13:00
28,35,10.45,0,5800,6,2018-06-08 06:14:00
28,35,10.45,0,5794,6,2018-06-08 06:15:00
28,35,10.45,0,5794,6,2018-06-08 06:16:00
28,35,10.61,0,5788,6,2018-06-08 06:17:00
28,35,10.45,0,5788,6,2018-06-08 06:18:00
28,35,10.61,0,5788,6,2018-06-08 06:19:00
28,35,10.61,0,5788,6,2018-06-08 06:20:00
28,35,10.61,0,5788,6,2018-06-08 06:21:00
28,35,10.93,0,5788,6,2018-06-08 06:22:00
28,35,10.61,0,5788,6,2018-06-08 06:23:00
28,35,10.61,0,5788,6,2018-06-08 06:24:00
28,35,10.61,0,5794,6,2018-06-08 06:25:00
28,35,10.61,0,5788,6,2018-06-08 06:26:00
28,35,10.61,0,5788,6,2018-06-08 06:27:00
28,35,10.77,0,5782,6,2018-06-08 06:28:00
28,35,10.61,0,5782,6,2018-06-08 06:29:00
28,35,10.45,0,5782,6,2018-06-08 06:30:00
28,35,10.61,0,5782,6,2018-06-08 06:31:00
28,35,10.61,0,5782,6,2018-06-08 06:32:00
28,35,10.61,0,5782,6,2018-06-08 06:33:00
28,35,10.61,0,5788,6,2018-06-08 06:34:00
28,35,10.61,0,5788,6,2018-06-08 06:36:00
28,35,10.61,0,5788,6,2018-06-08 06:37:00
28,35,10.61,0,5788,6,2018-06-08 06:38:00
28,35,10.45,0,5782,6,2018-06-08 06:39:00
28,35,10.61,0,5782,6,2018-06-08 06:40:00
28,35,10.61,0,5782,6,2018-06-08 06:41:00
28,35,10.61,0,5782,6,2018-06-08 06:42:00
28,35,10.61,0,5782,6,2018-06-08 06:43:00
28,35,10.61,0,5782,6,2018-06-08 06:44:00
28,35,10.61,0,5782,6,2018-06-08 06:45:00
28,35,10.61,0,5782,6,2018-06-08 06:46:00
28,35,10.61,0,5782,6,2018-06-08 06:47:00
28,35,10.77,0,5782,6,2018-06-08 06:48:00
28,35,10.61,0,5782,6,2018-06-08 06:49:00
28,35,10.77,0,5782,6,2018-06-08 06:50:00
28,35,10.61,0,5788,6,2018-06-08 06:51:00
28,35,10.61,0,5794,6,2018-06-08 06:52:00
28,35,10.61,0,5788,6,2018-06-08 06:53:00
28,35,10.61,0,5782,6,2018-06-08 06:54:00
28,35,10.61,0,5782,6,2018-06-08 06:55:00
28,35,10.61,0,5777,6,2018-06-08 06:56:00
28,35,10.61,0,5777,6,2018-06-08 06:57:00
28,35,10.61,0,5777,6,2018-06-08 06:58:00
28,35,10.61,0,5771,6,2018-06-08 06:59:00
28,35,10.45,0,5771,7,2018-06-08 07:00:00
28,35,10.61,0,5765,7,2018-06-08 07:01:00
28,35,9.32,0,5765,7,2018-06-08 07:02:00
28,35,9.32,0,5765,7,2018-06-08 07:03:00
28,35,9.32,0,5765,7,2018-06-08 07:04:00
28,35,9.16,0,5771,7,2018-06-08 07:05:00
28,35,9.97,0,5771,7,2018-06-08 07:06:00
28,35,10.45,0,5777,7,2018-06-08 07:08:00
28,35,10.45,0,5777,7,2018-06-08 07:10:00
28,35,10.45,0,5782,7,2018-06-08 07:11:00
28,35,10.61,0,5782,7,2018-06-08 07:12:00
28,35,10.61,0,5782,7,2018-06-08 07:13:00
28,35,10.61,0,5782,7,2018-06-08 07:16:00
28,35,10.61,0,5782,7,2018-06-08 07:17:00
28,35,10.61,0,5788,7,2018-06-08 07:19:00
28,35,10.61,0,5794,7,2018-06-08 07:20:00
28,35,10.45,0,5794,7,2018-06-08 07:21:00
28,35,10.61,0,5794,7,2018-06-08 07:22:00
28,35,10.61,0,5794,7,2018-06-08 07:23:00
28,35,10.61,0,5800,7,2018-06-08 07:24:00
28,35,10.45,0,5806,7,2018-06-08 07:25:00
28,35,10.77,0,5806,7,2018-06-08 07:26:00
28,35,10.61,0,5806,7,2018-06-08 07:27:00
28,35,10.61,0,5800,7,2018-06-08 07:28:00
28,35,10.61,0,5800,7,2018-06-08 07:29:00
28,35,10.77,0,5794,7,2018-06-08 07:30:00
28,35,10.61,0,5794,7,2018-06-08 07:31:00
28,35,10.61,0,5806,7,2018-06-08 07:33:00
28,35,10.93,0,5806,7,2018-06-08 07:34:00
28,35,10.61,0,5806,7,2018-06-08 07:35:00
28,35,10.61,0,5800,7,2018-06-08 07:36:00
28,35,10.77,0,5800,7,2018-06-08 07:37:00
28,35,10.61,0,5806,7,2018-06-08 07:38:00
28,35,10.77,0,5806,7,2018-06-08 07:39:00
28,35,10.77,0,5818,7,2018-06-08 07:41:00
28,35,10.77,0,5818,7,2018-06-08 07:42:00
29,34,10.77,0,5818,7,2018-06-08 07:43:00
29,34,10.77,0,5818,7,2018-06-08 07:44:00
29,34,10.77,0,5818,7,2018-06-08 07:45:00
29,34,10.77,0,5818,7,2018-06-08 07:46:00
29,34,10.77,0,5818,7,2018-06-08 07:47:00
29,34,10.77,0,5812,7,2018-06-08 07:48:00
29,34,10.77,0,5812,7,2018-06-08 07:49:00
29,34,10.77,0,5806,7,2018-06-08 07:50:00
29,34,10.77,0,5806,7,2018-06-08 07:51:00
29,34,9.97,0,5806,7,2018-06-08 07:52:00
29,34,10.77,0,5806,7,2018-06-08 07:53:00
29,34,10.77,0,5806,7,2018-06-08 07:54:00
29,34,11.25,0,5812,7,2018-06-08 07:55:00
28,35,10.77,0,5818,7,2018-06-08 07:56:00
29,34,10.77,0,5818,7,2018-06-08 07:57:00
29,34,10.77,0,5812,7,2018-06-08 07:58:00
29,34,10.93,0,5812,7,2018-06-08 07:59:00
29,34,10.93,0,5812,8,2018-06-08 08:00:00
29,34,10.93,0,5812,8,2018-06-08 08:01:00
29,34,10.77,0,5812,8,2018-06-08 08:02:00
29,34,10.77,0,5818,8,2018-06-08 08:03:00
29,34,10.77,0,5829,8,2018-06-08 08:04:00
29,34,10.77,0,5829,8,2018-06-08 08:05:00
29,34,10.77,0,5824,8,2018-06-08 08:06:00
30,34,10.77,0,5812,8,2018-06-08 08:07:00
30,34,10.93,0,5806,8,2018-06-08 08:08:00
30,34,10.93,0,5800,8,2018-06-08 08:09:00
29,34,10.93,0,5800,8,2018-06-08 08:10:00
29,34,10.93,0,5800,8,2018-06-08 08:11:00
29,34,10.93,0,5800,8,2018-06-08 08:12:00
29,34,10.93,0,5800,8,2018-06-08 08:13:00
29,34,10.93,0,5800,8,2018-06-08 08:14:00
28,35,10.93,0,5800,8,2018-06-08 08:16:00
28,35,10.93,0,5806,8,2018-06-08 08:17:00
28,35,10.93,0,5806,8,2018-06-08 08:18:00
28,35,10.77,0,5806,8,2018-06-08 08:19:00
28,35,10.77,0,5806,8,2018-06-08 08:20:00
28,35,10.77,0,5818,8,2018-06-08 08:21:00
28,35,10.77,0,5824,8,2018-06-08 08:22:00
29,34,10.77,0,5829,8,2018-06-08 08:23:00
29,34,10.77,0,5818,8,2018-06-08 08:24:00
29,34,10.77,0,5824,8,2018-06-08 08:26:00
29,34,10.77,0,5853,8,2018-06-08 08:27:00
30,34,10.77,0,5870,8,2018-06-08 08:28:00
30,34,10.77,0,5835,8,2018-06-08 08:29:00
30,34,10.77,0,5841,8,2018-06-08 08:30:00
31,33,10.77,0,5835,8,2018-06-08 08:31:00
31,33,10.77,0,5829,8,2018-06-08 08:32:00
31,33,10.77,0,5818,8,2018-06-08 08:33:00
30,34,11.09,0,5818,8,2018-06-08 08:34:00
30,34,10.77,0,5812,8,2018-06-08 08:35:00
30,34,10.77,0,5812,8,2018-06-08 08:36:00
30,33,10.93,0,5812,8,2018-06-08 08:37:00
30,34,10.77,0,5812,8,2018-06-08 08:38:00
30,33,10.77,0,5818,8,2018-06-08 08:39:00
30,34,9.48,0,5853,8,2018-06-08 08:40:00
30,33,9.64,0,5853,8,2018-06-08 08:41:00
30,33,11.09,0,5841,8,2018-06-08 08:42:00
30,33,10.93,0,5835,8,2018-06-08 08:43:00
31,32,10.77,0,5835,8,2018-06-08 08:45:00
31,32,10.93,0,5829,8,2018-06-08 08:46:00
30,33,10.93,0,5829,8,2018-06-08 08:47:00
30,33,10.77,0,5841,8,2018-06-08 08:48:00
30,33,10.93,0,5829,8,2018-06-08 08:49:00
30,33,10.93,0,5818,8,2018-06-08 08:50:00
30,33,10.77,0,5812,8,2018-06-08 08:51:00
30,33,10.77,0,5812,8,2018-06-08 08:52:00
30,32,10.77,0,5806,8,2018-06-08 08:53:00
30,33,10.77,0,5806,8,2018-06-08 08:54:00
30,32,10.77,0,5812,8,2018-06-08 08:55:00
30,33,10.93,0,5812,8,2018-06-08 08:56:00
30,33,10.77,0,5806,8,2018-06-08 08:57:00
30,33,10.77,0,5800,8,2018-06-08 08:58:00
29,33,10.77,0,5800,8,2018-06-08 08:59:00
29,32,10.77,0,5800,9,2018-06-08 09:00:00
29,33,10.93,0,5794,9,2018-06-08 09:01:00
29,33,10.77,0,5800,9,2018-06-08 09:02:00
